3.44e-07
4.2e-08
4.4e-08
4e-08
1.8e-08
4e-08
4e-08
4e-08
3.9e-08
1.8e-08
4e-08
4.1e-08
3.9e-08
1.8e-08
4.6e-08
4.1e-08
4.1e-08
4.2e-08
1.7e-08
4.1e-08
3.9e-08
8.6e-08
4e-08
1.8e-08
4e-08
4e-08
4e-08
1.7e-08
4e-08
1.23e-07
4.9e-08
4.8e-08
2.1e-08
4e-08
4.2e-08
4e-08
1.8e-08
4e-08
4e-08
4.1e-08
4e-08
1.7e-08
4.2e-08
4.2e-08
4e-08
1.7e-08
4.1e-08
3.9e-08
4e-08
4.1e-08
1.8e-08
4.4e-08
4.1e-08
3.9e-08
3.9e-08
1.8e-08
4e-08
4e-08
3.9e-08
1.8e-08
4e-08
4e-08
4.7e-08
1.55e-07
1.8e-08
4.1e-08
4.1e-08
4.1e-08
1.8e-08
4.5e-08
4.5e-08
4.4e-08
4.2e-08
1.9e-08
4.3e-08
4.1e-08
4.2e-08
1.9e-08
4.1e-08
4.2e-08
4.1e-08
4.2e-08
1.7e-08
4.1e-08
4.2e-08
4.2e-08
4e-08
1.8e-08
4.4e-08
4.5e-08
4.5e-08
1.8e-08
4.2e-08
4.3e-08
4.2e-08
4.4e-08
1.8e-08
4.2e-08
4.3e-08
4.2e-08
